,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
10,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,L,0.0,2.0,Eint Frankfurt,1.0,0.8,53.0,50500.0,Christopher Trimmel,3-5-2,Sascha Stegemann,Match Report,,16.0,5.0,16.9,2023,Union Berlin
12,2022-10-09,19:30,Bundesliga,Matchweek 9,Sun,Away,W,1.0,0.0,Stuttgart,0.7,1.0,48.0,43250.0,Rani Khedira,3-5-2,Bastian Dankert,Match Report,,7.0,4.0,15.1,2023,Union Berlin
14,2022-10-16,17:30,Bundesliga,Matchweek 10,Sun,Home,W,2.0,0.0,Dortmund,1.9,0.8,24.0,22012.0,Christopher Trimmel,3-5-2,Tobias Stieler,Match Report,,16.0,5.0,17.3,2023,Union Berlin
16,2022-10-23,15:30,Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Bochum,1.0,1.1,53.0,25460.0,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,7.0,2.0,22.8,2023,Union Berlin
18,2022-10-30,15:30,Bundesliga,Matchweek 12,Sun,Home,W,2.0,1.0,M'Gladbach,0.9,1.0,55.0,22012.0,Rani Khedira,3-5-2,Harm Osmers,Match Report,,13.0,5.0,18.9,2023,Union Berlin
20,2022-11-06,15:30,Bundesliga,Matchweek 13,Sun,Away,L,0.0,5.0,Leverkusen,0.3,1.9,42.0,30210.0,Christopher Trimmel,3-5-2,Robert Schröder,Match Report,,7.0,1.0,16.6,2023,Union Berlin
21,2022-11-09,20:30,Bundesliga,Matchweek 14,Wed,Home,D,2.0,2.0,Augsburg,1.2,0.6,59.0,22012.0,Rani Khedira,3-5-2,Sascha Stegemann,Match Report,,19.0,6.0,18.1,2023,Union Berlin
22,2022-11-13,17:30,Bundesliga,Matchweek 15,Sun,Away,L,1.0,4.0,Freiburg,1.7,2.3,28.0,33800.0,Christopher Trimmel,3-5-2,Deniz Aytekin,Match Report,,2.0,1.0,29.5,2023,Union Berlin
23,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
24,2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
25,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,,,,Hertha BSC,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
27,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
28,2023-02-11,18:30,Bundesliga,Matchweek 20,Sat,Away,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
30,2023-02-19,15:30,Bundesliga,Matchweek 21,Sun,Home,,,,Schalke 04,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
32,2023-02-26,17:30,Bundesliga,Matchweek 22,Sun,Away,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
33,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
34,2023-03-12,19:30,Bundesliga,Matchweek 24,Sun,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
35,2023-03-19,15:30,Bundesliga,Matchweek 25,Sun,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
36,2023-04-01,,Bundesliga,Matchweek 26,Sat,Home,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
37,2023-04-08,,Bundesliga,Matchweek 27,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
38,2023-04-15,,Bundesliga,Matchweek 28,Sat,Home,,,,Bochum,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
39,2023-04-22,,Bundesliga,Matchweek 29,Sat,Away,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
40,2023-04-29,,Bundesliga,Matchweek 30,Sat,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
41,2023-05-06,,Bundesliga,Matchweek 31,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
42,2023-05-13,,Bundesliga,Matchweek 32,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
43,2023-05-20,,Bundesliga,Matchweek 33,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
44,2023-05-27,,Bundesliga,Matchweek 34,Sat,Home,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,2023,Union Berlin
1,2022-08-06,18:30,Bundesliga,Matchweek 1,Sat,Home,W,1.0,0.0,Leverkusen,1.8,1.3,45.0,81365.0,Marco Reus,4-3-3,Felix Brych,Match Report,,14.0,4.0,17.8,2023,Dortmund
2,2022-08-12,20:30,Bundesliga,Matchweek 2,Fri,Away,W,3.0,1.0,Freiburg,1.1,1.0,61.0,34700.0,Marco Reus,4-2-3-1,Tobias Welz,Match Report,,13.0,6.0,20.6,2023,Dortmund
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Home,L,2.0,3.0,Werder Bremen,0.5,1.3,50.0,81365.0,Marco Reus,4-2-3-1,Florian Badstübner,Match Report,,6.0,4.0,21.2,2023,Dortmund
4,2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Away,W,1.0,0.0,Hertha BSC,2.7,0.5,62.0,62142.0,Marco Reus,4-2-3-1,Tobias Stieler,Match Report,,22.0,6.0,14.5,2023,Dortmund
5,2022-09-02,20:30,Bundesliga,Matchweek 5,Fri,Home,W,1.0,0.0,Hoffenheim,2.0,0.5,49.0,79300.0,Marco Reus,4-5-1,Daniel Siebert,Match Report,,15.0,5.0,13.3,2023,Dortmund
7,2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Away,L,0.0,3.0,RB Leipzig,0.6,2.0,55.0,47069.0,Marco Reus,4-2-3-1,Sven Jablonski,Match Report,,5.0,0.0,12.8,2023,Dortmund
9,2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Home,W,1.0,0.0,Schalke 04,1.8,0.1,65.0,81100.0,Marco Reus,4-2-3-1,Felix Brych,Match Report,,17.0,5.0,14.1,2023,Dortmund
10,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,L,2.0,3.0,Köln,2.5,1.9,58.0,50000.0,Jude Bellingham,4-2-3-1,Harm Osmers,Match Report,,22.0,8.0,16.4,2023,Dortmund
12,2022-10-08,18:30,Bundesliga,Matchweek 9,Sat,Home,D,2.0,2.0,Bayern Munich,1.6,0.6,44.0,81365.0,Mats Hummels,4-3-3,Deniz Aytekin,Match Report,,12.0,6.0,15.5,2023,Dortmund
14,2022-10-16,17:30,Bundesliga,Matchweek 10,Sun,Away,L,0.0,2.0,Union Berlin,0.8,1.9,76.0,22012.0,Mats Hummels,3-5-2,Tobias Stieler,Match Report,,14.0,6.0,18.3,2023,Dortmund
16,2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Home,W,5.0,0.0,Stuttgart,2.6,1.0,60.0,81365.0,Mats Hummels,4-2-3-1,Daniel Schlager,Match Report,,18.0,10.0,17.2,2023,Dortmund
18,2022-10-29,18:30,Bundesliga,Matchweek 12,Sat,Away,W,2.0,1.0,Eint Frankfurt,0.6,1.9,42.0,50000.0,Mats Hummels,4-2-3-1,Sascha Stegemann,Match Report,,7.0,2.0,21.1,2023,Dortmund
20,2022-11-05,15:30,Bundesliga,Matchweek 13,Sat,Home,W,3.0,0.0,Bochum,1.5,0.6,60.0,81365.0,Mats Hummels,4-2-3-1,Tobias Stieler,Match Report,,5.0,2.0,25.7,2023,Dortmund
21,2022-11-08,18:30,Bundesliga,Matchweek 14,Tue,Away,L,0.0,2.0,Wolfsburg,1.6,2.4,63.0,28675.0,Mats Hummels,4-2-3-1,Christian Dingert,Match Report,,21.0,6.0,16.9,2023,Dortmund
22,2022-11-11,20:30,Bundesliga,Matchweek 15,Fri,Away,L,2.0,4.0,M'Gladbach,3.0,2.1,61.0,54042.0,Mats Hummels,4-2-3-1,Sven Jablonski,Match Report,,20.0,10.0,13.5,2023,Dortmund
23,2023-01-22,15:30,Bundesliga,Matchweek 16,Sun,Home,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Dortmund
24,2023-01-25,18:30,Bundesliga,Matchweek 17,Wed,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,2023,Dortmund
25,2023-01-29,17:30,Bundesliga,Matchweek 18,Sun,Away,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,2023,Dortmund
26,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,2023,Dortmund
28,2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,2023,Dortmund
30,2023-02-19,17:30,Bundesliga,Matchweek 21,Sun,Home,,,,Hertha BSC,,,,,,,,Head-to-Head,,,,,2023,Dortmund
31,2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,2023,Dortmund
32,2023-03-03,20:30,Bundesliga,Matchweek 23,Fri,Home,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,2023,Dortmund
34,2023-03-11,18:30,Bundesliga,Matchweek 24,Sat,Away,,,,Schalke 04,,,,,,,,Head-to-Head,,,,,2023,Dortmund
35,2023-03-18,18:30,Bundesliga,Matchweek 25,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,2023,Dortmund
36,2023-04-01,,Bundesliga,Matchweek 26,Sat,Away,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,2023,Dortmund
37,2023-04-08,,Bundesliga,Matchweek 27,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,2023,Dortmund
38,2023-04-15,,Bundesliga,Matchweek 28,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,2023,Dortmund
39,2023-04-22,,Bundesliga,Matchweek 29,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,2023,Dortmund
40,2023-04-29,,Bundesliga,Matchweek 30,Sat,Away,,,,Bochum,,,,,,,,Head-to-Head,,,,,2023,Dortmund
41,2023-05-06,,Bundesliga,Matchweek 31,Sat,Home,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,2023,Dortmund
42,2023-05-13,,Bundesliga,Matchweek 32,Sat,Home,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,2023,Dortmund
43,2023-05-20,,Bundesliga,Matchweek 33,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Dortmund
44,2023-05-27,,Bundesliga,Matchweek 34,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,2023,Dortmund
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Home,D,2.0,2.0,Werder Bremen,1.0,0.8,61.0,28015.0,Maximilian Arnold,4-2-3-1,Sascha Stegemann,Match Report,,11.0,3.0,19.8,2023,Wolfsburg
2,2022-08-14,17:30,Bundesliga,Matchweek 2,Sun,Away,L,0.0,2.0,Bayern Munich,0.5,2.0,32.0,75000.0,Maximilian Arnold,4-5-1,Harm Osmers,Match Report,,8.0,2.0,19.1,2023,Wolfsburg
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Home,D,0.0,0.0,Schalke 04,1.3,1.1,71.0,26959.0,Maximilian Arnold,4-2-3-1,Felix Zwayer,Match Report,,17.0,6.0,15.2,2023,Wolfsburg
4,2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Away,L,0.0,2.0,RB Leipzig,0.5,3.5,57.0,41243.0,Maximilian Arnold,4-2-3-1,Bastian Dankert,Match Report,,9.0,4.0,17.4,2023,Wolfsburg
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Home,L,2.0,4.0,Köln,1.0,2.7,51.0,25654.0,Maximilian Arnold,3-4-1-2,Matthias Jöllenbeck,Match Report,,9.0,3.0,14.5,2023,Wolfsburg
6,2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Away,W,1.0,0.0,Eint Frankfurt,1.0,0.7,38.0,49000.0,Maximilian Arnold,4-3-3,Tobias Reichel,Match Report,,7.0,3.0,12.3,2023,Wolfsburg
7,2022-09-18,15:30,Bundesliga,Matchweek 7,Sun,Away,L,0.0,2.0,Union Berlin,0.3,1.4,52.0,22012.0,Maximilian Arnold,4-2-2-2,Robert Schröder,Match Report,,5.0,0.0,19.5,2023,Wolfsburg
8,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Home,W,3.0,2.0,Stuttgart,2.0,1.5,57.0,24125.0,Maximilian Arnold,4-1-4-1,Felix Zwayer,Match Report,,19.0,6.0,18.4,2023,Wolfsburg
9,2022-10-08,15:30,Bundesliga,Matchweek 9,Sat,Away,D,1.0,1.0,Augsburg,1.8,2.0,51.0,26220.0,Maximilian Arnold,4-5-1,Daniel Siebert,Match Report,,11.0,7.0,14.9,2023,Wolfsburg
10,2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Home,D,2.0,2.0,M'Gladbach,1.8,0.8,54.0,26701.0,Maximilian Arnold,4-5-1,Benjamin Cortus,Match Report,,16.0,4.0,16.3,2023,Wolfsburg
12,2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Away,D,2.0,2.0,Leverkusen,1.2,2.2,43.0,26294.0,Maximilian Arnold,4-1-4-1,Felix Brych,Match Report,,8.0,0.0,20.4,2023,Wolfsburg
13,2022-10-29,15:30,Bundesliga,Matchweek 12,Sat,Home,W,4.0,0.0,Bochum,2.0,0.5,52.0,24037.0,Maximilian Arnold,4-1-4-1,Robert Hartmann,Match Report,,20.0,6.0,20.1,2023,Wolfsburg
14,2022-11-05,15:30,Bundesliga,Matchweek 13,Sat,Away,W,3.0,0.0,Mainz 05,0.6,1.0,44.0,26750.0,Maximilian Arnold,4-5-1,Daniel Siebert,Match Report,,10.0,3.0,18.4,2023,Wolfsburg
15,2022-11-08,18:30,Bundesliga,Matchweek 14,Tue,Home,W,2.0,0.0,Dortmund,2.4,1.6,37.0,28675.0,Maximilian Arnold,4-5-1,Christian Dingert,Match Report,,17.0,7.0,12.6,2023,Wolfsburg
16,2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Away,W,2.0,1.0,Hoffenheim,0.7,1.4,40.0,18014.0,Maximilian Arnold,4-5-1,Daniel Schlager,Match Report,,6.0,3.0,14.7,2023,Wolfsburg
17,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
18,2023-01-24,20:30,Bundesliga,Matchweek 17,Tue,Away,,,,Hertha BSC,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
19,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
21,2023-02-05,17:30,Bundesliga,Matchweek 19,Sun,Home,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
22,2023-02-10,20:30,Bundesliga,Matchweek 20,Fri,Away,,,,Schalke 04,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
23,2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Home,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
24,2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
25,2023-03-05,17:30,Bundesliga,Matchweek 23,Sun,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
26,2023-03-12,19:30,Bundesliga,Matchweek 24,Sun,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
27,2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
28,2023-04-01,,Bundesliga,Matchweek 26,Sat,Home,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
29,2023-04-08,,Bundesliga,Matchweek 27,Sat,Away,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
30,2023-04-15,,Bundesliga,Matchweek 28,Sat,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
31,2023-04-22,,Bundesliga,Matchweek 29,Sat,Away,,,,Bochum,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
32,2023-04-29,,Bundesliga,Matchweek 30,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
33,2023-05-06,,Bundesliga,Matchweek 31,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
34,2023-05-13,,Bundesliga,Matchweek 32,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
35,2023-05-20,,Bundesliga,Matchweek 33,Sat,Away,,,,Freiburg,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
36,2023-05-27,,Bundesliga,Matchweek 34,Sat,Home,,,,Hertha BSC,,,,,,,,Head-to-Head,,,,,2023,Wolfsburg
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Home,W,3.0,1.0,Hoffenheim,1.9,0.1,61.0,49659.0,Yann Sommer,4-2-3-1,Daniel Siebert,Match Report,,18.0,7.0,16.2,2023,Monchengladbach
2,2022-08-13,18:30,Bundesliga,Matchweek 2,Sat,Away,D,2.0,2.0,Schalke 04,1.3,1.4,67.0,62271.0,Yann Sommer,4-2-3-1,Sven Jablonski,Match Report,,14.0,8.0,16.7,2023,Monchengladbach
3,2022-08-19,20:30,Bundesliga,Matchweek 3,Fri,Home,W,1.0,0.0,Hertha BSC,2.7,1.0,64.0,48411.0,Yann Sommer,4-2-3-1,Matthias Jöllenbeck,Match Report,,9.0,4.0,21.0,2023,Monchengladbach
4,2022-08-27,18:30,Bundesliga,Matchweek 4,Sat,Away,D,1.0,1.0,Bayern Munich,0.5,2.8,31.0,75000.0,Yann Sommer,4-2-3-1,Daniel Schlager,Match Report,,5.0,3.0,17.9,2023,Monchengladbach
5,2022-09-04,17:30,Bundesliga,Matchweek 5,Sun,Home,L,0.0,1.0,Mainz 05,1.2,0.6,53.0,51210.0,Yann Sommer,4-2-3-1,Deniz Aytekin,Match Report,,14.0,2.0,16.8,2023,Monchengladbach
6,2022-09-11,17:30,Bundesliga,Matchweek 6,Sun,Away,D,0.0,0.0,Freiburg,1.2,1.1,57.0,34700.0,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,14.0,5.0,15.0,2023,Monchengladbach
7,2022-09-17,18:30,Bundesliga,Matchweek 7,Sat,Home,W,3.0,0.0,RB Leipzig,2.7,0.9,45.0,50186.0,Lars Stindl,4-2-3-1,Patrick Ittrich,Match Report,,21.0,10.0,18.0,2023,Monchengladbach
8,2022-10-01,18:30,Bundesliga,Matchweek 8,Sat,Away,L,1.0,5.0,Werder Bremen,2.3,1.9,53.0,42100.0,Lars Stindl,4-2-3-1,Matthias Jöllenbeck,Match Report,,13.0,8.0,12.8,2023,Monchengladbach
9,2022-10-09,15:30,Bundesliga,Matchweek 9,Sun,Home,W,5.0,2.0,Köln,3.0,1.3,65.0,54042.0,Lars Stindl,4-2-3-1,Sven Jablonski,Match Report,,13.0,5.0,18.1,2023,Monchengladbach
10,2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Away,D,2.0,2.0,Wolfsburg,0.8,1.8,46.0,26701.0,Lars Stindl,4-2-3-1,Benjamin Cortus,Match Report,,9.0,5.0,15.4,2023,Monchengladbach
12,2022-10-22,18:30,Bundesliga,Matchweek 11,Sat,Home,L,1.0,3.0,Eint Frankfurt,1.0,1.9,60.0,53019.0,Lars Stindl,4-2-3-1,Daniel Siebert,Match Report,,7.0,3.0,14.0,2023,Monchengladbach
13,2022-10-30,15:30,Bundesliga,Matchweek 12,Sun,Away,L,1.0,2.0,Union Berlin,1.0,0.9,45.0,22012.0,Lars Stindl,4-2-3-1,Harm Osmers,Match Report,,7.0,3.0,16.6,2023,Monchengladbach
14,2022-11-04,20:30,Bundesliga,Matchweek 13,Fri,Home,W,3.0,1.0,Stuttgart,0.9,1.1,55.0,53178.0,Christoph Kramer,4-2-3-1,Matthias Jöllenbeck,Match Report,,13.0,6.0,22.7,2023,Monchengladbach
15,2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Away,L,1.0,2.0,Bochum,0.8,2.0,54.0,25900.0,Christoph Kramer,4-2-3-1,Daniel Schlager,Match Report,,8.0,2.0,15.3,2023,Monchengladbach
16,2022-11-11,20:30,Bundesliga,Matchweek 15,Fri,Home,W,4.0,2.0,Dortmund,2.1,3.0,39.0,54042.0,Lars Stindl,4-2-3-1,Sven Jablonski,Match Report,,11.0,6.0,17.0,2023,Monchengladbach
17,2023-01-22,17:30,Bundesliga,Matchweek 16,Sun,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
18,2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
19,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
20,2023-02-04,18:30,Bundesliga,Matchweek 19,Sat,Home,,,,Schalke 04,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
21,2023-02-12,15:30,Bundesliga,Matchweek 20,Sun,Away,,,,Hertha BSC,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
22,2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Home,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
23,2023-02-24,20:30,Bundesliga,Matchweek 22,Fri,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
24,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
25,2023-03-11,15:30,Bundesliga,Matchweek 24,Sat,Away,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
26,2023-03-17,20:30,Bundesliga,Matchweek 25,Fri,Home,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
27,2023-04-01,,Bundesliga,Matchweek 26,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
28,2023-04-08,,Bundesliga,Matchweek 27,Sat,Home,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
29,2023-04-15,,Bundesliga,Matchweek 28,Sat,Away,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
30,2023-04-22,,Bundesliga,Matchweek 29,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
31,2023-04-29,,Bundesliga,Matchweek 30,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
32,2023-05-06,,Bundesliga,Matchweek 31,Sat,Home,,,,Bochum,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
33,2023-05-13,,Bundesliga,Matchweek 32,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
34,2023-05-20,,Bundesliga,Matchweek 33,Sat,Away,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
35,2023-05-27,,Bundesliga,Matchweek 34,Sat,Home,,,,Augsburg,,,,,,,,Head-to-Head,,,,,2023,Monchengladbach
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Away,D,2,2,Wolfsburg,0.8,1.0,39.0,28015.0,Marco Friedl,3-5-2,Sascha Stegemann,Match Report,,10.0,4.0,21.5,2023,Werder Bremen
2,2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Home,D,2,2,Stuttgart,0.5,1.4,57.0,41000.0,Marco Friedl,3-5-2,Robert Hartmann,Match Report,,5.0,3.0,16.6,2023,Werder Bremen
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Away,W,3,2,Dortmund,1.3,0.5,50.0,81365.0,Marco Friedl,3-5-2,Florian Badstübner,Match Report,,14.0,7.0,18.6,2023,Werder Bremen
4,2022-08-28,17:30,Bundesliga,Matchweek 4,Sun,Home,L,3,4,Eint Frankfurt,1.8,1.8,54.0,41000.0,Marco Friedl,3-5-2,Patrick Ittrich,Match Report,,9.0,3.0,18.2,2023,Werder Bremen
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Away,W,2,0,Bochum,2.0,0.8,50.0,25800.0,Marco Friedl,3-5-2,Robert Schröder,Match Report,,15.0,6.0,18.9,2023,Werder Bremen
6,2022-09-09,20:30,Bundesliga,Matchweek 6,Fri,Home,L,0,1,Augsburg,1.3,1.0,68.0,41000.0,Marco Friedl,3-1-4-2,Martin Petersen,Match Report,,11.0,6.0,19.8,2023,Werder Bremen
7,2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Away,D,1,1,Leverkusen,2.1,1.8,46.0,30210.0,Marco Friedl,3-5-2,Tobias Welz,Match Report,,19.0,7.0,16.7,2023,Werder Bremen
8,2022-10-01,18:30,Bundesliga,Matchweek 8,Sat,Home,W,5,1,M'Gladbach,1.9,2.3,47.0,42100.0,Marco Friedl,3-5-2,Matthias Jöllenbeck,Match Report,,14.0,8.0,15.4,2023,Werder Bremen
9,2022-10-07,20:30,Bundesliga,Matchweek 9,Fri,Away,W,2,1,Hoffenheim,1.3,1.7,54.0,25410.0,Marco Friedl,3-5-2,Benjamin Cortus,Match Report,,7.0,2.0,19.4,2023,Werder Bremen
10,2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Home,L,0,2,Mainz 05,1.3,1.1,67.0,41000.0,Marco Friedl,3-5-2,Robert Hartmann,Match Report,,14.0,3.0,18.9,2023,Werder Bremen
12,2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Away,L,0,2,Freiburg,0.5,2.9,39.0,34700.0,Marco Friedl,3-5-2,Bastian Dankert,Match Report,,10.0,1.0,17.6,2023,Werder Bremen
13,2022-10-28,20:30,Bundesliga,Matchweek 12,Fri,Home,W,1,0,Hertha BSC,1.3,0.4,52.0,42100.0,Miloš Veljković,3-1-4-2,Tobias Reichel,Match Report,,16.0,4.0,16.1,2023,Werder Bremen
14,2022-11-05,18:30,Bundesliga,Matchweek 13,Sat,Home,W,2,1,Schalke 04,1.0,1.4,45.0,41000.0,Marco Friedl,3-5-2,Felix Brych,Match Report,,11.0,5.0,19.3,2023,Werder Bremen
15,2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Away,L,1,6,Bayern Munich,1.3,4.4,39.0,75000.0,Marco Friedl,3-1-4-2,Robert Hartmann,Match Report,,6.0,2.0,14.6,2023,Werder Bremen
16,2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Home,L,1,2,RB Leipzig,0.9,1.7,48.0,41500.0,Marco Friedl,3-1-4-2,Matthias Jöllenbeck,Match Report,,7.0,6.0,12.9,2023,Werder Bremen
17,2023-01-21,18:30,Bundesliga,Matchweek 16,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,2023,Werder Bremen
